102724558496534061739	Takita_Kayoko	1385	https://picasaweb.google.com/102724558496534061739/6293799952975521457#6293799953503436098	AKB48\TEAM_A	田北香世子
102808008463301583196	Miyawaki_Sakura	3785	https://picasaweb.google.com/102808008463301583196/6293607833958027473#6293607832228507666	HKT48\TEAM_KIV	宮脇咲良
102844391735210836268	Shimada_Haruka	970	https://picasaweb.google.com/102844391735210836268/6283253959812295489#6283253958243146098	AKB48\TEAM_K	島田晴香
103237409084852946717	Beby_Chaesara_Anadila	214	https://picasaweb.google.com/103237409084852946717/6281247165221891009#6281247164242819138	JKT48\TEAM_J	Beby Chaesara Anadila
103259286719163415846	Chikano_Rina	438	https://picasaweb.google.com/103259286719163415846/20150503#6144545007388303474	JKT48\TEAM_J	近野莉菜
103342573267763172642	Melody_Nurramdhani_Laksani	316	https://picasaweb.google.com/103342573267763172642/6292963281310280321#6292963280148172546	JKT48\TEAM_J	Melody Nurramdhani Laksani
103350333579457321452	金子剛	9630	https://picasaweb.google.com/103350333579457321452/6293799045145016241#6293799064572760754	other	金子剛
103367743533270569828	Jo_Eriko	1556	https://picasaweb.google.com/103367743533270569828/6287143534351885169#6287143532398296050	NMB48\TEAM_N	城恵理子
103373202181979763569	Miyamae_Ami	3844	https://picasaweb.google.com/103373202181979763569/6294015816808647617#6294015815056323682	SKE48\TEAM_S	宮前杏実
103444419310947145740	Iino_Miyabi	967	https://picasaweb.google.com/103444419310947145740/6293799703698480257#6293799707698611074	AKB48\TEAM_A	飯野雅
103559499039879686772	Nozawa_Rena	1007	https://picasaweb.google.com/103559499039879686772/12616#6244038862573227026	AKB48\TEAM_B	野澤玲奈
103577079977140124149	Yabuki_Nako	548	https://picasaweb.google.com/103577079977140124149/6293769063916342977#6293769065038569874	HKT48\TEAM_H	矢吹奈子
103621242289574282721	Okamoto_Naoko	3663	https://picasaweb.google.com/103621242289574282721/6293931565908140737#6293931566772626402	HKT48\TEAM_H	岡本尚子
103663030781390958288	Yamaguchi_Yuuki	4895	https://picasaweb.google.com/103663030781390958288/6285880559103087649#6285880557605740946	NMB48\TEAM_N	山口夕輝
103672820480928504638	Sato_Kiara	383	https://picasaweb.google.com/103672820480928504638/6292705816086705153#6292705815090198946	AKB48\TEAM_4	佐藤妃星
103713218956069883516	Tsuzuki_Rika	2592	https://picasaweb.google.com/103713218956069883516/20151121#6219613376313525234	SKE48\TEAM_S	都築里佳
103948509378248185139	Shiroma_Miru	5218	https://picasaweb.google.com/103948509378248185139/6286787110641092097#6286787109635440034	NMB48\TEAM_M	白間美瑠
103959130721189812017	湯浅洋	3710	https://picasaweb.google.com/103959130721189812017/20150425#6141337521032405634	other	湯浅洋
104003652269738791415	Yamada_Marina	1603	https://picasaweb.google.com/104003652269738791415/6293816444776051809#6293816443982683714	HKT48\TEAM_H	山田麻莉奈
104185663412698594190	Motomura_Aoi	2879	https://picasaweb.google.com/104185663412698594190/6293805128325406001#6293805131908539538	HKT48\TEAM_KIV	本村碧唯
104194696388777073954	Furuhata_Nao	1209	https://picasaweb.google.com/104194696388777073954/20160110#6237947140438529250	SKE48\TEAM_KII	古畑奈和
104341148263550771546	Goto_Risako	1471	https://picasaweb.google.com/104341148263550771546/6293816318582486593#6293816317685000242	SKE48\TEAM_S	後藤理沙子
104375100134443203420	Sashihara_Rino	396	https://picasaweb.google.com/104375100134443203420/2014021403#5980458166866962114	HKT48\TEAM_H	指原莉乃
104439643812463829576	Uemura_Azusa	267	https://picasaweb.google.com/104439643812463829576/20160315#6262150008119740114	NMB48\TEAM_M	植村梓
104469157599705660710	Iwata_Karen	1857	https://picasaweb.google.com/104469157599705660710/2016032102#6264496092446603442	AKB48\TEAM_A	岩田華怜
104529234818538128511	Okita_Ayaka	3378	https://picasaweb.google.com/104529234818538128511/20151208#6225680679473905794	NMB48\TEAM_M	沖田彩華
104542081579938874871	Matsumoto_Chikako	841	https://picasaweb.google.com/104542081579938874871/6293440011026664913#6293440010526776098	SKE48\TEAM_S	松本慈子
104765647760653784150	Kurokawa_Hazuki	2706	https://picasaweb.google.com/104765647760653784150/6284524946480134689#6284524945468066738	NMB48\TEAM_BII	黒川葉月
104767306886773323307	Rezky_Wiranti_Dhike	60	https://picasaweb.google.com/104767306886773323307/53113#5884109097296313682	JKT48\TEAM_J	Rezky Wiranti Dhike
104773980789079999630	Akiyoshi_Yuka	1335	https://picasaweb.google.com/104773980789079999630/6293951247719623025#6293951250686779778	HKT48\TEAM_H	秋吉優花
104815465208323574550	Mukaichi_Mion	1465	https://picasaweb.google.com/104815465208323574550/6293837536644290721#6293837534977844018	AKB48\TEAM_4	向井地美音
104832409151547328144	Omori_Miyuu	1841	https://picasaweb.google.com/104832409151547328144/6293967868902533057#6293967870609130722	AKB48\TEAM_4	大森美優
105015705151101532017	Nakanishi_Chiyori	1777	https://picasaweb.google.com/105015705151101532017/20160119#6241328430227008946	AKB48\TEAM_A	中西智代梨
105047002579470450869	Hokazono_Hazuki	2006	https://picasaweb.google.com/105047002579470450869/6293951726422606257#6293951726030428194	HKT48\Kenkyuusei	外薗葉月
105061858596196255815	Kumazaki_Haruka	872	https://picasaweb.google.com/105061858596196255815/20160331#6267960410014862322	SKE48\TEAM_E	熊崎晴香
105078910574942856246	Taniguchi_Megu	868	https://picasaweb.google.com/105078910574942856246/6293832121152443697#6293832117976627666	AKB48\TEAM_A	谷口めぐ
105194101177612637043	Morita_Ayaka	1204	https://picasaweb.google.com/105194101177612637043/6293434247189257697#6293434245303783170	NMB48\Kenkyuusei	森田彩花
105493861434312425996	Yamashita_EmiRi	834	https://picasaweb.google.com/105493861434312425996/6293069384608989041#6293069386351162018	HKT48\Kenkyuusei	山下エミリー
105599945949824406376	Miyazaki_Miho	9	https://picasaweb.google.com/105599945949824406376/20120519#5744167791386512578	AKB48\TEAM_K	宮崎美穂
105604609782506015432	Kojima_Mako	1179	https://picasaweb.google.com/105604609782506015432/6293644834830944385#6293644833024649602	AKB48\TEAM_K	小嶋真子
105610508746152409503	Shibuya_Nagisa	1780	https://picasaweb.google.com/105610508746152409503/2015120602#6224942341323686194	NMB48\TEAM_BII	渋谷凪咲
105665047658486860449	Arai_Yuki	863	https://picasaweb.google.com/105665047658486860449/6293837302968066241#6293837305148528498	SKE48\TEAM_KII	荒井優希
105835152133357364264	Sasaki_Yukari	1778	https://picasaweb.google.com/105835152133357364264/6293841171658488433#6293841173847525682	AKB48\TEAM_4	佐々木優佳里
105836811721606089709	Nishimura_Aika	1843	https://picasaweb.google.com/105836811721606089709/17112015#6217890049834169986	NMB48\TEAM_N	西村愛華
105868959172319352511	Kawamoto_Saya	798	https://picasaweb.google.com/105868959172319352511/6293828006799853617#6293828006468193058	AKB48\TEAM_B	川本紗矢
105975378768005691666	Hayashi_Momoka	4731	https://picasaweb.google.com/105975378768005691666/6290088466864672593#6290088468619737122	NMB48\TEAM_BII	林萌々香
106045837216950688504	Devi_Kinal_Putri	582	https://picasaweb.google.com/106045837216950688504/6282189373388849233#6282189373290782722	JKT48\TEAM_J	Devi Kinal Putri
106102390858541443310	Anai_Chihiro	4199	https://picasaweb.google.com/106102390858541443310/6293810336717423473#6293810336885742514	HKT48\TEAM_H	穴井千尋
106166082359574012420	Inoue_Yuriya	3864	https://picasaweb.google.com/106166082359574012420/6293837892350970833#6293837892172242818	HKT48\TEAM_H	井上由莉耶
106201966404533491693	Ayana_Shahab	278	https://picasaweb.google.com/106201966404533491693/2614#5977438885759446146	JKT48\TEAM_J	Ayana Shahab
106298806748844369997	Sendy_Ariani	195	https://picasaweb.google.com/106298806748844369997/6285623281654809265#6285623280252673506	JKT48\TEAM_J	Sendy Ariani
106479306434168806756	Nishiyama_Rena	314	https://picasaweb.google.com/106479306434168806756/20150724#6174900698085009858	AKB48\TEAM_A	西山怜那
106575927859217364851	Goto_Moe	627	https://picasaweb.google.com/106575927859217364851/6293810374655023777#6293810372239887682	AKB48\TEAM_B	後藤萌咲
106717826067598567372	Umeta_Ayano	1173	https://picasaweb.google.com/106717826067598567372/6292694106386888161#6292694106701508114	AKB48\TEAM_B	梅田綾乃
106829664684074866626	Hidaka_Yuzuki	958	https://picasaweb.google.com/106829664684074866626/20160410#6271702346498804546	SKE48\TEAM_KII	日高優月
106871589723314171280	Fukushi_Nao	964	https://picasaweb.google.com/106871589723314171280/6293462247682947569#6293462248206438370	SKE48\TEAM_E	福士奈央
106880477295979333654	Kurihara_Sae	955	https://picasaweb.google.com/106880477295979333654/6293810395442620705#6293810395456213218	HKT48\Kenkyuusei	栗原紗英
106910542102403476007	Matsuoka_Chiho	366	https://picasaweb.google.com/106910542102403476007/20150521#6151238579546776450	NMB48\Kenkyuusei	松岡知穂
106926723626971174827	Takayanagi_Akane	1811	https://picasaweb.google.com/106926723626971174827/2015100903#6203613096449002562	SKE48\TEAM_KII	高柳明音
107238963481347254445	Futamura_Haruka	2785	https://picasaweb.google.com/107238963481347254445/6291484524163772753#6291484526775505922	SKE48\TEAM_S	二村春香
107241677527739013868	Matsuoka_Natsumi	2709	https://picasaweb.google.com/107241677527739013868/6293802582799493713#6293802583253424370	HKT48\TEAM_H	松岡菜摘
107370876377500588267	Iso_Kanae	560	https://picasaweb.google.com/107370876377500588267/6289941379362602625#6289941377441648978	NMB48\TEAM_BII	磯佳奈江
107410599171378978168	Ijiri_Anna	5896	https://picasaweb.google.com/107410599171378978168/20160126#6244109463444029730	NMB48\TEAM_BII	井尻晏菜
107601672136294326338	Shania_Junianatha	333	https://picasaweb.google.com/107601672136294326338/6292937794367849057#6292937797741895154	JKT48\TEAM_J	Shania Junianatha
107626904264065248069	Ego_Yuna	1829	https://picasaweb.google.com/107626904264065248069/20160329#6267350459047502338	SKE48\TEAM_KII	江籠裕奈
107674992218008076992	Kato_Rumi	2228	https://picasaweb.google.com/107674992218008076992/2016010202#6235173294020795218	SKE48\TEAM_E	加藤るみ
107687494121164169057	Ueda_Mirei	2595	https://picasaweb.google.com/107687494121164169057/20160403#6269096078632212482	NMB48\TEAM_BII	植田碧麗
107756318055823246187	Kishino_Rika	2181	https://picasaweb.google.com/107756318055823246187/20150816#6183585943822666706	NMB48\TEAM_N	岸野里香
107850647144188324652	Ueki_Nao	2622	https://picasaweb.google.com/107850647144188324652/6293825776661123281#6293825775762085186	HKT48\TEAM_KIV	植木南央
107858117023519021548	Moriyasu_Madoka	2608	https://picasaweb.google.com/107858117023519021548/6293819945036326561#6293819943757411922	HKT48\TEAM_KIV	森保まどか
107910364578005352567	Takahashi_Juri	1460	https://picasaweb.google.com/107910364578005352567/6292662777066861009#6292662778238924370	AKB48\TEAM_B	高橋朱里
107951103633724735018	Nishizawa_Rurina	3622	https://picasaweb.google.com/107951103633724735018/6293609619284855393#6293609619618800466	NMB48\Kenkyuusei	西澤瑠莉奈
107953103521320651388	Nagao_Mariya	1255	https://picasaweb.google.com/107953103521320651388/20150828#6187866284595745474	AKB48\TEAM_K	永尾まりや
108018326935141497587	Ichino_Narumi	3301	https://picasaweb.google.com/108018326935141497587/6293942294725244289#6293942292823865682	SKE48\TEAM_E	市野成美
108121336346623963998	Kondo_Rina	3909	https://picasaweb.google.com/108121336346623963998/20150708#6169135309515608370	NMB48\TEAM_M	近藤里奈
108158383330906277526	Tanaka_Miku	558	https://picasaweb.google.com/108158383330906277526/6293806166870092385#6293806164163023058	HKT48\TEAM_H	田中美久
108199783819141838282	Yamauchi_Yuna	916	https://picasaweb.google.com/108199783819141838282/6293815938552582401#6293815942566313986	HKT48\Kenkyuusei	山内祐奈
108233787438424471919	Tomiyoshi_Asuka	1611	https://picasaweb.google.com/108233787438424471919/6293459666091409409#6293459665687571810	HKT48\TEAM_KIV	冨吉明日香
108246279762026812099	Izuta_Rina	2206	https://picasaweb.google.com/108246279762026812099/6293795873065912225#6293795875408284658	AKB48\TEAM_B	伊豆田莉奈
108252790369525260137	Odan_Mai	1670	https://picasaweb.google.com/108252790369525260137/6285129451511303969#6285129452402243474	NMB48\Kenkyuusei	大段舞依
108341666924993077629	Koga_Narumi	2845	https://picasaweb.google.com/108341666924993077629/20160331#6267862267182921922	NMB48\TEAM_N	古賀成美
108367535733172853340	Oya_Shizuka	205	https://picasaweb.google.com/108367535733172853340/20140507#6010696365422730594	AKB48\TEAM_B	大家志津香
108451047076965417533	Okada_Kanna	2479	https://picasaweb.google.com/108451047076965417533/20160323#6264891938582261266	HKT48\TEAM_KIV	岡田栞奈
108592604171173727989	Wakatabe_Haruka	3486	https://picasaweb.google.com/108592604171173727989/6293965146241845953#6293965147581105954	HKT48\TEAM_H	若田部遥
108705263081706477178	Matsumura_Kaori	2974	https://picasaweb.google.com/108705263081706477178/6293853989420210721#6293853991573495890	SKE48\Kenkyuusei	松村香織
108806390753406890782	Koishi_Kumiko	932	https://picasaweb.google.com/108806390753406890782/2016022903#6256722892245581330	SKE48\TEAM_E	小石公美子
108841554434587390767	Mita_Mao	2533	https://picasaweb.google.com/108841554434587390767/20150418#6138930946985251570	NMB48\TEAM_M	三田麻央
108854773205091274205	Kojina_Yui	2473	https://picasaweb.google.com/108854773205091274205/6293805765814364305#6293805764569241874	HKT48\TEAM_H	神志那結衣
108862052279750773861	Yoshida_Akari	5580	https://picasaweb.google.com/108862052279750773861/6286932101051027409#6286932101170699538	NMB48\TEAM_N	吉田朱里
109052751022632539844	Fujie_Reina	1983	https://picasaweb.google.com/109052751022632539844/6293806105385176289#6293806104671056130	NMB48\TEAM_M	藤江れいな
109057690948151627836	Azuma_Yuki	7083	https://picasaweb.google.com/109057690948151627836/2016040807#6271060372908861106	NMB48\TEAM_M	東由樹
109108277996964299292	Umemoto_Izumi	1769	https://picasaweb.google.com/109108277996964299292/20151231#6234450653320633106	HKT48\TEAM_H	梅本泉
109273326082502819549	Suzuki_Mariya	779	https://picasaweb.google.com/109273326082502819549/6279311384338266401#6279311383755695010	SNH48\Team_SII	鈴木まりや
109296261729226382359	Kitazawa_Saki	1402	https://picasaweb.google.com/109296261729226382359/6293842193740772145#6293842195893330706	AKB48\TEAM_4	北澤早紀
109380179669644031316	Yokoyama_Yui	853	https://picasaweb.google.com/109380179669644031316/20150816#6183454569098633042	AKB48\TEAM_K	横山由依
109503962668698372253	Tani_Marika	1221	https://picasaweb.google.com/109503962668698372253/6292721468791949617#6292721466636912946	SKE48\TEAM_E	谷真理佳
109544372058574620997	Watanabe_Miyuki	2911	https://picasaweb.google.com/109544372058574620997/20150116#6104783480402414050	NMB48\TEAM_BII	渡辺美優紀
109547251260290757268	Kashiwagi_Yuki	236	https://picasaweb.google.com/109547251260290757268/20160226#6255422629429317218	AKB48\TEAM_B	柏木由紀
109604402297397821753	Shinozaki_Ayana	1613	https://picasaweb.google.com/109604402297397821753/6293800977454443441#6293800976978471762	AKB48\TEAM_4	篠崎彩奈
109793323492513330070	Shimazaki_Haruka	262	https://picasaweb.google.com/109793323492513330070/20160402#6268667196671150818	AKB48\TEAM_A	島崎遥香
109823086254169095183	Kitano_Ruka	1241	https://picasaweb.google.com/109823086254169095183/6293824590988722385#6293824589583514114	SKE48\TEAM_KII	北野瑠華
109994959142682444259	Takatera_Sana	462	https://picasaweb.google.com/109994959142682444259/20160208#6248808748351405186	SKE48\TEAM_E	髙寺沙菜
110200146300913549655	Aramaki_Misaki	1051	https://picasaweb.google.com/110200146300913549655/6293073920554682593#6293073921746351458	HKT48\Kenkyuusei	荒巻美咲
110216234612751595989	Oba_Mina	1124	https://picasaweb.google.com/110216234612751595989/20150907#6191615137224312722	SKE48\TEAM_KII	大場美奈
110219169108613831999	Kinoshita_Momoka	554	https://picasaweb.google.com/110219169108613831999/2015010402#6100496115468233218	NMB48\TEAM_M	木下百花
110221379296164374925	Takei_Sara	393	https://picasaweb.google.com/110221379296164374925/20160204#6247269694706750770	NMB48\TEAM_M	武井紗良
110411931274245584822	Takeuchi_Saki	1045	https://picasaweb.google.com/110411931274245584822/6293852582569065969#6293852581061525794	SKE48\Kenkyuusei	竹内彩姫
110515811233847190239	Yagura_Fuuko	5191	https://picasaweb.google.com/110515811233847190239/6290110759783162401#6290110757643164338	NMB48\TEAM_M	矢倉楓子
110525631600509252689	Yamashita_Yukari	3452	https://picasaweb.google.com/110525631600509252689/2016033108#6268172582940699538	SKE48\TEAM_KII	山下ゆかり
110547918216387313519	Isohara_Kyoka	3745	https://picasaweb.google.com/110547918216387313519/20160131#6245966254267532866	SKE48\TEAM_E	磯原杏華
110685439567308953513	Frieska_Anastasia_Laksani	100	https://picasaweb.google.com/110685439567308953513/12116#6242284968965890706	JKT48\TEAM_J	Frieska Anastasia Laksani
110723563001146503636	Fukagawa_Maiko	1678	https://picasaweb.google.com/110723563001146503636/6293764672220001601#6293764669965069234	HKT48\TEAM_KIV	深川舞子
110865913368376328033	Hirajima_Natsumi	328	https://picasaweb.google.com/110865913368376328033/20150126#6108562243229226866	other	平嶋夏海
111001986183198441065	Kizaki_Yuria	939	https://picasaweb.google.com/111001986183198441065/20151207#6225190651819276082	AKB48\TEAM_4	木﨑ゆりあ
111136800343581363734	Ota_Yuuri	2323	https://picasaweb.google.com/111136800343581363734/20150830#6188725060401472338	NMB48\TEAM_N	太田夢莉
111167834152662625124	Uno_Mizuki	41	https://picasaweb.google.com/111167834152662625124/2016040202#6268842563781778466	NMB48\TEAM_M	鵜野みずき
111171583195412578810	Kobayashi_Kana	170	https://picasaweb.google.com/111171583195412578810/20140709#6034044630714701410	AKB48\TEAM_K	小林香菜
111186383073996701022	Miyazawa_Sae	338	https://picasaweb.google.com/111186383073996701022/20141209#6090779045723160194	SNH48\Team_SII	宮澤佐江
111203448838287391228	Akashi_Natsuko	1060	https://picasaweb.google.com/111203448838287391228/6290498895417088529#6290498893820595874	NMB48\Kenkyuusei	明石奈津子
111253632744203791499	Takeuchi_Mai	3605	https://picasaweb.google.com/111253632744203791499/20160317#6262879715226112274	SKE48\TEAM_S	竹内舞
111353003766284590010	Kawakami_Chihiro	2361	https://picasaweb.google.com/111353003766284590010/20160306#6258953055879288770	NMB48\TEAM_BII	川上千尋
111363964900769496942	Shimono_Yuki	2879	https://picasaweb.google.com/111363964900769496942/6293947901841647185#6293947905315213330	HKT48\TEAM_KIV	下野由貴
111577742898202735013	Kamata_Natsuki	1789	https://picasaweb.google.com/111577742898202735013/6293501039709512753#6293501039777200290	SKE48\Kenkyuusei	鎌田菜月
111726993387349262398	Kinoshita_Haruna	1990	https://picasaweb.google.com/111726993387349262398/20151019#6207019278471436754	NMB48\TEAM_BII	木下春奈
111886243683596094429	Watanabe_Mayu	66	https://picasaweb.google.com/111886243683596094429/2014102202#6072681697099180722	AKB48\TEAM_B	渡辺麻友
111907069956262615426	Kodama_Haruka	3244	https://picasaweb.google.com/111907069956262615426/6292676307717988353#6292676310335133218	HKT48\TEAM_H	兒玉遥
112032441622289470235	Jessica_Vania_Widjaja	67	https://picasaweb.google.com/112032441622289470235/83113#5918241184887646994	JKT48\TEAM_J	Jessica Vania Widjaja
112054336332152179826	Ueno_Haruka	1788	https://picasaweb.google.com/112054336332152179826/6293834211106090849#6293834213493601234	HKT48\TEAM_H	上野遥
112073936670845640520	Okada_Ayaka	1000	https://picasaweb.google.com/112073936670845640520/6292715772484373681#6292715772440213122	AKB48\TEAM_4	岡田彩花
112077362806147944184	Umeda_Ayaka	218	https://picasaweb.google.com/112077362806147944184/20150122#6106817822059982706	NMB48\TEAM_BII	梅田彩佳
112196801092533679445	Iwahana_Shino	986	https://picasaweb.google.com/112196801092533679445/6290857158607316337#6290857157918051186	HKT48\TEAM_KIV	岩花詩乃
112303747535405730870	Tanaka_Yuka	1765	https://picasaweb.google.com/112303747535405730870/6293821116005551873#6293821115746564370	HKT48\TEAM_KIV	田中優香
112309691086068535265	Sato_Sumire	1061	https://picasaweb.google.com/112309691086068535265/6287308580406120481#6287308578363743314	SKE48\TEAM_E	佐藤すみれ
112406210639671404336	Godo_Saki	313	https://picasaweb.google.com/112406210639671404336/20151104#6213231407063519058	SKE48\TEAM_KII	神門沙樹
112423184237495121448	Murayama_Yuiri	1488	https://picasaweb.google.com/112423184237495121448/6293816292455715153#6293816291938437154	AKB48\TEAM_4	村山彩希
112701883011655108252	Sonia_Natalia	68	https://picasaweb.google.com/112701883011655108252/2203201602#6264799616535927842	JKT48\TEAM_J	Sonia Natalia
112785696079251630139	Rica_Leyona	174	https://picasaweb.google.com/112785696079251630139/12914#5974268732897414418	JKT48\TEAM_J	Rica Leyona
112809008708989184267	Kumazawa_Serina	2682	https://picasaweb.google.com/112809008708989184267/6293788138813947793#6293788137648225330	HKT48\TEAM_KIV	熊沢世莉奈
112984877710421269938	Kato_Rena	2107	https://picasaweb.google.com/112984877710421269938/6287838931500844273#6287838929225812210	AKB48\TEAM_4	加藤玲奈
113029702385411102951	Maeda_Ami	1224	https://picasaweb.google.com/113029702385411102951/20150828#6187991002645648882	AKB48\TEAM_A	前田亜美
113093719902034350018	Oshima_Ryoka	1444	https://picasaweb.google.com/113093719902034350018/6285663715777497297#6285663715679123826	AKB48\TEAM_B	大島涼花
113163959577431341409	Okada_Nana	1561	https://picasaweb.google.com/113163959577431341409/6289352744177964977#6289352741937218226	AKB48\TEAM_4	岡田奈々
113175170244847276511	Minegishi_Minami	505	https://picasaweb.google.com/113175170244847276511/20150313#6125627980772656018	AKB48\TEAM_4	峯岸みなみ
113237129985616151739	Kohara_Haruka	306	https://picasaweb.google.com/113237129985616151739/20160407#6270470909496103474	other	小原春香
113498563179644571221	Tomonaga_Mio	2843	https://picasaweb.google.com/113498563179644571221/6293835568084257137#6293835568613931122	HKT48\TEAM_KIV	朝長美桜
113499890803474188597	Shibata_Aya	1896	https://picasaweb.google.com/113499890803474188597/20160212#6250411468695932386	SKE48\TEAM_E	柴田阿弥
113516536547276113860	Jonishi_Kei	5739	https://picasaweb.google.com/113516536547276113860/6279936241625051073#6279936241716456018	NMB48\TEAM_N	上西恵
113548903943701827498	Kawakami_Rena	4355	https://picasaweb.google.com/113548903943701827498/20150518#6149949310436002066	NMB48\TEAM_M	川上礼奈
113584924002922040282	Yumoto_Ami	752	https://picasaweb.google.com/113584924002922040282/6293804888472319313#6293804890353699970	AKB48\TEAM_K	湯本亜美
113609455784557057942	Yokoshima_Aeri	1237	https://picasaweb.google.com/113609455784557057942/6293815406456104769#6293815407340350866	AKB48\TEAM_B	横島亜衿
113611364612257749997	Sakamoto_Erena	1558	https://picasaweb.google.com/113611364612257749997/6293831869929595057#6293831871654306802	HKT48\Kenkyuusei	坂本愛玲菜
113695134887071992188	Komiyama_Haruka	1014	https://picasaweb.google.com/113695134887071992188/6293834754124424593#6293834754146548674	AKB48\TEAM_4	込山榛香
113713719436007383684	Ichikawa_Manami	986	https://picasaweb.google.com/113713719436007383684/6293457597520568993#6293457599247408594	AKB48\TEAM_A	市川愛美
113802980432419095056	Nabilah_Ratna_Ayu_Azalia	330	https://picasaweb.google.com/113802980432419095056/6293132304272517089#6293132304546761634	JKT48\TEAM_J	Nabilah Ratna Ayu Azalia
113849034080168289470	Komada_Hiroka	1961	https://picasaweb.google.com/113849034080168289470/6293826763460025361#6293826765017080594	HKT48\TEAM_H	駒田京伽
